风险等级,金融信息关注程度a4002a,风险和汇报组合选择a4003,股票和基金风险更大a4007,银行储蓄卡数量d1103,活期存款余额d1105,定期存款总额d2104_imp,是否持有基金d5102,是否拥有银行理财产品d7102,去年平均每月伙食费g1001,伙食费中在外就餐花费g1002,去年平均每月购买日常用品支出g1006,去年平均每月本地交通支出g1008_imp,去年每月通信费支出g1009_imp,去年平均每月文化娱乐支出g1010_imp,去年购买衣物支出g1011_imp,去年旅游总支出g1018_imp,去年平均每月水/电/燃料费/物业g1005,asset,total_income_imp,金融信息/银行储蓄卡,金融信息/伙食费,风险汇报选择/旅游
0,3,3,1,3,40000,170000,2,2,600,0,200,70.00001526,250.0000305,24.99999809,2999.999023,0,100,398647.1875,115530,0.999966668,4.999991667,30000
0,4,5,5,0,,5000,,2,350,0,50,59.99998856,59.99998856,29.99999809,0,0,65,230245.4219,2630,40000,11.42853878,50000
0,3,6,5,4,20000,10000,,2,2000,800,100,300.0000305,199.9999542,199.9999542,1999.999878,0,150,212867,67574,0.74998125,1.49999925,60000
3,1,4,2,0,300000,210000,2,2,2500,200,100,250.0000305,250.0000305,50,1499.999756,0,350,4561500,195600,10000,0.39999984,40000
0,3,4,1,8,100000,70000,2,2,2500,600,500,300.0000305,300.0000305,130.0000153,4999.999512,2999.999023,300,852000,105000,0.374995313,1.19999952,0.001333334
0,5,5,5,0,10000,10000,2,2,1500,0,100,0,80.00000763,24.99999809,0,0,150,155201.3438,26500,50000,3.333331111,50000
0,2,5,5,4,0,500,2,2,500,0,140,500.0000305,80.00000763,0,1999.999878,0,105,51700,239400,0.4999875,3.999992,50000
0,4,6,5,1,5000,10000,,2,800,83,83,830.0001831,199.9999542,0.90365392,2625.000244,0,100,220742.7031,71325,3.99960004,4.99999375,60000
0,1,5,4,1,2000,2000,,2,400,0,20,29.99999809,130.0000153,0,1499.999756,300.0000305,100,123801,26500,0.99990001,2.49999375,0.016666659
0,3,4,5,0,30000,30000,,2,500,0,50,300.0000305,50,158.0000305,2999.999023,0,0,960383.1875,32230,30000,5.999988,40000
0,4,6,5,,,1000,,2,300,6,15,10.00000095,59.99998856,0,749.999939,0,45,130193.4688,16844,40000,13.33328889,60000
0,5,3,4,2,10000,40000,,2,1000,0,50,300.0000305,199.9999542,120.0000153,1999.999878,0,65,116659.1875,44101,2.499875006,4.999995,30000
0,4,6,5,0,500,1500,,2,400,0,15,0,29.99999809,0,1200.000122,1000.000061,20,22750,3751,40000,9.999975,0.005999999
0,3,6,4,,4000,10000,,2,500,100,15,179.9999542,84.99998474,0,2499.999512,0,200,483940,52248,30000,5.999988,60000
0,5,5,1,5,20000,20000,2,2,1300,,200,500.0000305,399.9999695,35,4000.001953,0,500,467092.75,43300,0.99998,3.846150888,50000
0,2,3,1,3,60000,100000,2,2,1000,0,50,99.99999237,99.99999237,70.00001526,4000.001953,0,300,570500,106000,0.666644445,1.999998,30000
0,4,5,1,2,2000,40000,2,2,1100,0,30,40,29.99999809,20.00000191,0,0,80,256714.75,73369,1.999900005,3.636360331,50000
0,2,3,5,1,0,10000,,2,2000,500,100,199.9999542,300.0000305,10.00000095,1400.000244,0,150,290270,42804,1.99980002,0.9999995,30000
0,3,5,1,0,6500,20000,2,2,2000,0,30,0,24.99999809,23,1999.999878,1200.000122,300,404150,46400,30000,1.49999925,0.004166666
0,4,5,1,4,20000,10000,2,2,2000,1000,200,99.99999237,199.9999542,70.00001526,1999.999878,0,3000,490670.4688,23790,0.999975001,1.999999,50000
0,3,5,1,2,0,15000,2,2,1000,0,20,59.99998856,20.00000191,0,300.0000305,0,75,232000,5613,1.499925004,2.999997,50000
0,5,4,5,0,5000,5000,,2,30,0,30,10.00000095,45,24.99999809,149.9999695,0,130,260442.8438,9699,50000,166.6611113,40000
0,3,3,2,1,8000,5000,2,2,400,200,100,0,50,11.99999905,1000.000061,0,40,150377.4688,10020,2.99970003,7.49998125,30000
2,2,5,1,3,2000,100000,2,1,2750,1000,125,99.99999237,199.9999542,99.99999237,11999.99707,1999.999878,150,1440500,95080,0.666644445,0.727272463,0.0025
0,4,5,1,1,40000,40000,2,2,2000,500,1000,20.00000191,199.9999542,120.0000153,5999.999512,0,300,1009500,54800,3.99960004,1.999999,50000
0,4,5,1,2,20000,200000,2,2,3500,0,100,1999.999878,149.9999695,99.99999237,2112.116455,3499.999512,200,961330,109500,1.999900005,1.142856816,0.001428572
0,5,3,1,9,80000,100000,2,2,3000,2000,200,1499.999756,199.9999542,59.99998856,4999.999512,0,630,1010500,63700,0.555549383,1.666666111,30000
0,5,5,5,,,100000,,2,2000,100,100,50,199.9999542,38.43217087,500.0000305,0,200,861000,32422,50000,2.49999875,50000
0,1,5,4,1,1000,50000,,2,1000,0,100,0,80.00000763,2,1200.000122,0,150,586202,16915,0.99990001,0.999999,50000
0,3,4,2,5,20000,300000,2,2,1100,500,300,500.0000305,99.99999237,59.99998856,8000.000488,0,200,876338.625,106630,0.599988,2.727270248,40000
0,3,5,1,1,8000,8000,2,2,1000,0,60,0,29.99999809,99.99999237,10000.00293,0,200,339700,107593,2.99970003,2.999997,50000
0,1,5,1,2,0,60000,2,2,2900,1000,20,179.9999542,45,0,800.0001221,0,80,136335,7093,0.499975001,0.344827467,50000
0,5,5,5,0,2000,30000,,2,1500,100,30,20.00000191,29.99999809,0,1000.000061,0,50,70100,30050,50000,3.333331111,50000
0,5,6,5,,,50000,,2,400,0,100,20000.00391,649.9998779,0,1999.999878,0,165,465359.4375,34070,50000,12.49996875,60000
0,4,1,5,2,0,10000,,2,500,0,200,1000.000061,99.99999237,0,20000.00391,0,450,149200,-16836,1.999900005,7.999984,10000
0,5,5,5,2,70000,11000,,2,500,70,650,300.0000305,149.9999695,0,1000.000061,0,300,244600,-7077,2.499875006,9.99998,50000
0,3,3,4,1,0,30000,,2,200,0,100,11,220.0000305,17,2408.743896,0,60,137393.375,110318,2.99970003,14.999925,30000
0,1,5,5,2,20000,20000,,2,1500,500,100,599.999939,130.0000153,500.0000305,7000.000977,0,250,163000,22872,0.499975001,0.666666222,50000
0,3,5,1,1,6000,10000,2,2,1600,1000,100,1000.000061,199.9999542,24.99999809,5999.999512,1999.999878,100,500051.6875,52600,2.99970003,1.874998828,0.0025
0,4,5,5,0,20000,20000,,2,1200,0,500,0,500.0000305,0,1499.999756,0,80,108960,8800,40000,3.333330556,50000
0,3,5,5,2,10000,10000,,2,100,0,10,27.71900749,240.0000153,0,6787.191895,0,20,680027.875,91880,1.499925004,29.9997,50000
3,2,3,1,4,7000,60000,1,1,1500,300,500,1050.000244,199.9999542,440.000061,4999.999512,0,320,1842800,143080,0.4999875,1.333332444,30000
3,2,4,1,5,14000,40000,1,1,3000,1500,250,90,149.9999695,91,5500,0,135,554860,74770,0.399992,0.666666444,40000
2,4,5,,1,2000,100000,1,2,2000,0,200,59.99998856,59.99998856,24.99999809,1000.000061,0,30,234092.7188,63893,3.99960004,1.999999,50000
0,2,3,5,0,60000,60000,,2,2000,1000,300,1000.000061,83.45901489,31.92688179,1999.999878,0,200,724014.4375,8440,20000,0.9999995,30000
0,5,5,1,3,30000,20000,2,2,2500,1000,350,149.9999695,99.99999237,20.00000191,1899.999634,0,75,376927.125,34396,1.666611113,1.9999992,50000
0,5,1,1,2,5000,30000,2,2,700,150,80,749.999939,149.9999695,59.99998856,1999.999878,0,60,333800,42720,2.499875006,7.142846939,10000
0,3,3,1,3,800,10000,2,2,1200,200,300,50,99.99999237,24.99999809,1000.000061,0,100,181000,8765,0.999966668,2.499997917,30000
0,3,5,5,1,10000,10000,,2,100,0,50,0,40,0,1999.999878,0,20,2301565.5,74825,2.99970003,29.9997,50000
0,2,5,1,5,0,20000,2,2,200,0,100,99.99999237,99.99999237,120.0000153,800.0001221,0,200,456960,118911,0.399992,9.99995,50000
0,5,3,5,0,4000,20000,,2,500,0,300,399.9999695,300.0000305,80.00000763,1299.999878,0,80,353050,56750,50000,9.99998,30000
0,3,5,1,2,30000,30000,2,2,200,100,100,50,99.99999237,0,500.0000305,0,100,458273.5313,39050,1.499925004,14.999925,50000
0,5,5,5,2,100000,100000,,2,3000,2000,15,199.9999542,450,0,2499.999512,0,30,568615,9020,2.499875006,1.666666111,50000
0,3,5,5,2,15000,30000,,2,200,0,50,99.99999237,99.99999237,20.00000191,500.0000305,0,100,339370,64870,1.499925004,14.999925,50000
0,1,5,1,,,90000,2,2,1500,500,34,16,45,0,1999.999878,0,300,1727942.875,273200,10000,0.666666222,50000
1,3,5,5,0,5000,72000,,2,700,0,300,159.9999695,40,178.0000458,1400.000244,880.0001831,335,401913.2188,64300,30000,4.285708163,0.005681816
3,3,3,1,1,8000,60000,1,2,1000,500,25,29.99999809,50,29.00000191,1999.999878,2999.999023,135,432199.5,24600,2.99970003,2.999997,0.001
0,3,4,1,4,4000,180000,2,2,1500,300,300,99.99999237,179.9999542,50,4999.999512,0,350,878000,62099,0.74998125,1.999998667,40000
0,5,6,1,,,200000,2,2,1500,0,50,16,40,59.99998856,1499.999756,0,2450,484286.5,41611,50000,3.333331111,60000
2,3,4,1,,5000,70000,1,1,600,150,30,40,35,15,8000.000488,599.999939,50,733500,103670,30000,4.999991667,0.006666666
0,2,5,1,2,16000,10000,2,2,1500,0,50,59.99998856,99.99999237,20.00000191,2999.999023,0,195,325936.6563,64800,0.999950002,1.333332444,50000
0,3,5,1,1,0,10000,2,2,1500,0,50,0,99.99999237,0,1200.000122,0,125,14140,32696,2.99970003,1.999998667,50000
1,3,5,1,2,3000,100000,2,2,1500,500,100,99.99999237,99.99999237,99.99999237,2999.999023,4999.999512,100,691410,69000,1.499925004,1.999998667,0.001
0,3,3,1,2,5000,150000,2,2,2700,200,100,199.9999542,199.9999542,1200.000122,2999.999023,0,100,430839.6875,168000,1.499925004,1.1111107,30000
0,2,5,,5,60000,50000,2,2,1000,,500,99.99999237,174.5901947,8.330047607,1000.000061,300.0000305,75,420780,25927,0.399992,1.999998,0.016666659
0,5,5,5,1,10000,10000,,2,60,0,20,50,29.99999809,3.382160187,99.99999237,0,25,113300,46580,4.99950005,83.33194447,50000
0,2,3,1,2,10000,60000,2,2,100,25,20,42.00000381,59.99998856,0,1499.999756,0,60,228898.4688,12300,0.999950002,19.9998,30000
0,4,5,5,2,20000,20000,,2,500,0,150,199.9999542,199.9999542,15,599.999939,0,100,192116.6719,57745,1.999900005,7.999984,50000
0,5,4,4,4,13000,10000,,2,200,0,60,50,29.99999809,0,300.0000305,2999.999023,50,538800,2340,1.249968751,24.999875,0.001333334
3,4,3,1,6,30000,100000,1,2,3000,2000,500,199.9999542,300.0000305,149.9999695,10000.00293,0,200,881450,142300,0.666655556,1.333332889,30000
2,2,3,1,5,200000,160000,1,2,1500,400,58,24.99999809,199.9999542,82.99998474,1999.999878,0,25,1673300,314200,0.399992,1.333332444,30000
2,4,4,1,3,20000,100000,2,1,2500,500,100,50,99.99999237,67,4999.999512,300.0000305,100,621560,37280,1.33328889,1.59999936,0.013333328
0,3,3,1,4,10000,40000,2,2,3500,1000,200,199.9999542,149.9999695,50,4999.999512,12299.99805,200,641625.5625,130300,0.74998125,0.857142612,0.000243902
4,2,3,1,5,120,20000,2,2,2000,,300,50,149.9999695,110.0000153,10000.00293,15000.00391,130,1871749,164800,0.399992,0.9999995,0.0002
1,3,2,1,1,4000,150000,1,2,2000,800,500,82.99998474,99.99999237,149.9999695,2200.000244,4999.999512,220,492222.9375,61160,2.99970003,1.49999925,0.0004
0,4,5,1,2,100000,150000,2,2,1500,600,200,599.999939,250.0000305,99.99999237,2999.999023,0,150,1221560,202900,1.999900005,2.666664889,50000
0,4,3,,2,,2000,2,2,2500,1000,250,0,99.99999237,11.99999905,4999.999512,24999.99414,200,910500.0625,104500,1.999900005,1.59999936,0.00012
2,2,2,1,3,10000,300000,1,2,3000,300,100,99.99999237,80.00000763,61.99999237,2999.999023,15000.00391,194,1266000,189200,0.666644445,0.666666444,0.000133333
0,3,4,1,10,10000,600000,2,2,500,0,100,29.99999809,0,18,500.0000305,0,200,3642753,158800,0.299997,5.999988,40000
3,3,5,,2,5000,80000,2,2,2000,0,200,1000.000061,199.9999542,140.0000153,1999.999878,0,300,3806793.75,177200,1.499925004,1.49999925,50000
1,4,5,5,1,0,550000,2,2,7500,5500,200,182.2024384,199.9999542,74.7024765,2725.066406,0,300,6416105.5,138116,3.99960004,0.533333262,50000
0,3,5,1,3,10000,15000,2,2,1500,0,250,0,99.99999237,149.9999695,1000.000061,0,50,30204.74023,30950,0.999966668,1.999998667,50000
3,3,3,1,3,40000,55000,1,2,3000,0,350,450,199.9999542,91.99999237,11999.99707,0,200,679515.6875,264500,0.999966668,0.999999667,30000
0,3,5,1,4,0,50000,2,2,3000,500,100,10.00000095,140.0000153,18,500.0000305,0,200,2930500,115125,0.74998125,0.999999667,50000
0,2,3,1,1,7500,100000,2,2,3000,0,50,27.99999809,275,0,4000.001953,0,210,178712.2031,84000,1.99980002,0.666666444,30000
2,4,3,1,10,1000000,500000,1,2,2500,1000,1000,649.9998779,500.0000305,199.9999542,1000.000061,10000.00293,1000,13625242,605500,0.399996,1.59999936,0.0003
0,4,5,,2,0,150000,2,2,,,50,0,24.99999809,40,800.0001221,3499.999512,400,157007.5938,64800,1.999900005,4000000,0.001428572
2,3,5,2,3,60000,200000,2,2,2000,1000,100,300.0000305,300.0000305,179.9999542,1000.000061,2999.999023,300,17177374,198000,0.999966668,1.49999925,0.001666667
0,5,5,1,4,3000,40000,2,2,3000,500,100,1999.999878,300.0000305,149.9999695,2499.999512,0,400,145674.3594,36000,1.249968751,1.666666111,50000
0,5,5,5,3,,10000,2,2,1000,,50,0,50,0,0,0,150,1624973.5,80840,1.666611113,4.999995,50000
0,4,5,1,1,55000,20000,2,2,1000,0,100,0,50,10.00000095,1000.000061,0,40,385926.1875,31251,3.99960004,3.999996,50000
0,3,5,1,2,50000,50000,2,2,2000,1200,200,1499.999756,0,50,1000.000061,1499.999756,100,3651010,66950,1.499925004,1.49999925,0.003333334
0,3,5,1,2,50000,200000,2,2,2000,550,200,99.99999237,199.9999542,99.99999237,4999.999512,20000.00391,283,2342600,86400,1.499925004,1.49999925,0.00025
2,3,4,,3,10000,300000,2,1,2500,0,150,149.9999695,300.0000305,167.9999695,2999.999023,29999.99219,249,6548889,293000,0.999966668,1.19999952,0.000133333
2,4,5,1,2,4500,15000,2,1,1200,750,100,45,80.00000763,43.00000381,3499.999512,0,285,88505.875,50500,1.999900005,3.333330556,50000
0,3,3,1,1,5000,30000,2,2,5000,1000,200,1000.000061,250.0000305,267.9999695,4999.999512,0,300,3724573.25,195500,2.99970003,0.59999988,30000
1,5,5,,1,150000,50000,2,2,3500,750,100,500.0000305,500.0000305,210.21875,3041.948486,0,65,4586099.5,73200,4.99950005,1.42857102,50000
3,3,2,1,3,10000,50000,2,2,6000,3000,100,1499.999756,300.0000305,158.0000305,4999.999512,0,150,4508284,148000,0.999966668,0.499999917,20000
0,2,5,1,2,70000,300000,2,2,1500,0,30,0,199.9999542,47.99999619,1999.999878,0,290,385326.0625,202400,0.999950002,1.333332444,50000
1,3,5,1,,40000,300000,2,2,4500,0,350,199.9999542,50,50,1000.000061,0,350,7390500,138410,30000,0.666666519,50000
3,3,2,1,3,300,50000,2,1,2000,1000,200,199.9999542,50,500.0000305,2999.999023,8000.000488,500,5347300,359900,0.999966668,1.49999925,0.00025
3,2,2,1,8,5000,900000,1,1,2000,1000,450,500.0000305,199.9999542,250.0000305,4999.999512,35000,750,15311808,639229,0.249996875,0.9999995,5.71E-05
0,4,5,1,3,10000,60000,2,2,2000,,1000,1000.000061,300.0000305,161.9999695,20000.00391,10000.00293,,16722461,550000,1.33328889,1.999999,0.0005
0,4,5,,2,0,50000,2,2,,3000,0,0,300.0000305,37.99999619,2100.000488,10000.00293,1500,2573204,78209,1.999900005,4000000,0.0005
2,3,5,1,5,150000,150000,1,2,2000,1000,200,99.99999237,500.0000305,199.9999542,10000.00293,20000.00391,500,2919648,148610,0.599988,1.49999925,0.00025
1,3,5,1,4,6000,100000,2,1,2000,500,600,300.0000305,450,120.0000153,800.0001221,0,220,3715540,129216,0.74998125,1.49999925,50000
0,4,5,1,3,6000,150000,2,2,2500,0,250,0,11.99999905,43.00000381,350.000061,0,257,1736800,89000,1.33328889,1.59999936,50000
3,2,3,1,1,20000,40000,1,2,2000,500,200,199.9999542,300.0000305,800.0001221,1200.000122,10000.00293,100,2270156.5,427000,1.99980002,0.9999995,0.0003
0,4,5,1,1,75000,50000,2,2,3000,1000,200,199.9999542,350.000061,500.0000305,10000.00293,10000.00293,150,3164830.25,157000,3.99960004,1.333332889,0.0005
3,4,2,1,3,50000,10000,2,1,3000,300,1000,99.99999237,199.9999542,124.9999847,2999.999023,0,1000,4690246,122154,1.33328889,1.333332889,20000
0,4,1,1,3,20000,50000,2,2,1500,800,100,99.99999237,99.99999237,59.99998856,1000.000061,0,200,418090.125,79700,1.33328889,2.666664889,10000
0,4,3,1,2,50000,50000,2,2,2000,800,400,1000.000061,149.9999695,99.99999237,4999.999512,4999.999512,300,3221020,297600,1.999900005,1.999999,0.0006
1,2,3,2,,3500000,2000000,2,2,6000,3000,500,2999.999023,800.0001221,500.0000305,20000.00391,79999.96094,2000,17456500,2538000,20000,0.333333278,3.75E-05
0,4,3,1,1,20000,10000,2,2,5000,4000,3000,500.0000305,800.0001221,300.0000305,29999.99219,0,300,315300,150000,3.99960004,0.79999984,30000
0,4,5,5,2,5000,30000,,2,3000,0,200,29.25515366,66.00001526,120.0000153,0,0,400,1026304.875,97600,1.999900005,1.333332889,50000
1,3,5,2,3,30000,220000,2,1,4000,1000,1000,500.0000305,199.9999542,99.99999237,2999.999023,0,500,2049310,98600,0.999966668,0.749999813,50000
3,4,2,1,1,50000,20000,1,2,2500,1000,150,500.0000305,500.0000305,99.99999237,20000.00391,0,200,329997.2188,199500,3.99960004,1.59999936,20000
1,4,4,2,2,10000,100000,2,2,1000,333,100,0,50,18,399.9999695,0,300,188000,79600,1.999900005,3.999996,40000
0,4,5,1,,,60000,2,,3000,1000,,500.0000305,50,0,1999.999878,4999.999512,300,5159603.5,71986,40000,1.333332889,0.001
2,1,4,1,2,20000,50000,2,1,2000,1500,1000,0,350.000061,250.0000305,1000.000061,2999.999023,1500,6731818,149000,0.499975001,0.49999975,0.001333334
3,3,2,1,3,200000,100000,2,1,3000,1500,700,1999.999878,500.0000305,300.0000305,5999.999512,29999.99219,1000,3917110.25,327600,0.999966668,0.999999667,6.67E-05
0,4,3,1,,,150000,2,2,6000,3000,200,50.87895966,300.0000305,18,4999.999512,29999.99219,500,3865050.25,166500,40000,0.666666556,0.0001
0,5,5,1,1,0,200000,2,2,1000,0,40,0,29.99999809,0,700,0,400,2203248.75,43300,4.99950005,4.999995,50000
0,4,5,1,1,0,100000,2,2,3000,1000,100,0,99.99999237,99.99999237,0,0,550,3105030.75,112000,3.99960004,1.333332889,50000
3,2,5,1,2,50000,100000,2,2,2000,1000,600,1000.000061,300.0000305,300.0000305,1999.999878,0,200,3922087,15500,0.999950002,0.9999995,50000
2,2,2,1,4,50000,500000,2,2,3000,500,500,0,99.99999237,50,1999.999878,10000.00293,200,4763000,134000,0.4999875,0.666666444,0.0002
4,2,2,1,8,250000,500000,2,1,4000,2000,400,2999.999023,149.9999695,500.0000305,29999.99219,79999.96094,1000,20000000,718050,0.249996875,0.499999875,2.50E-05
2,3,3,1,,,200000,1,1,1500,850,0,149.9999695,149.9999695,700,4999.999512,39999.99609,3100,5910000,194000,30000,1.999998667,7.50E-05
0,4,5,1,1,3000,50000,2,2,3000,200,100,149.9999695,20.00000191,0,1000.000061,0,60,238031.7813,73500,3.99960004,1.333332889,50000
2,2,2,1,5,20000,250000,2,2,2000,700,2000,500.0000305,199.9999542,199.9999542,2999.999023,7000.000977,200,953931.875,185895,0.399992,0.9999995,0.000285714
3,3,5,1,7,30000,20000,1,1,2500,1500,2000,300.0000305,130.0000153,500.0000305,20000.00391,25679.98828,200,3825481.25,183447,0.428565306,1.19999952,0.000194704
1,3,5,1,2,10000,7500000,1,1,2000,100,15,0,99.99999237,50,549.999939,0,200,12362612,171300,1.499925004,1.49999925,50000
1,4,3,1,6,20000,20000,2,2,2000,500,300,50,199.9999542,50,2999.999023,0,10,813896.375,63000,0.666655556,1.999999,30000
3,3,3,1,10,400000,200000,2,2,2000,500,1000,1000.000061,300.0000305,159.9999695,2999.999023,39999.99609,800,3843930.5,275100,0.299997,1.49999925,7.50E-05
3,2,2,1,4,3000,30000,2,1,2500,500,,1000.000061,300.0000305,99.99999237,5999.999512,4999.999512,400,4047419.5,126967,0.4999875,0.79999968,0.0004
0,3,4,1,3,40000,40000,2,2,2000,200,50,99.99999237,149.9999695,199.9999542,1000.000061,0,200,358520,33500,0.999966668,1.49999925,40000
0,3,5,1,7,12000,120000,2,2,4000,2000,500,900.0001221,350.000061,199.9999542,15000.00391,0,200,247168.6094,136150,0.428565306,0.749999813,50000
0,4,5,1,4,6000,100000,2,2,1800,360,50,170,140.0000153,1679.999878,500.0000305,0,1600,3242401,51920,0.999975001,2.222220988,50000
0,4,5,1,,,150000,2,2,2500,0,0,24.99999809,155.5005646,120.0000153,2891.061035,0,400,1680660,102200,40000,1.59999936,50000
0,4,5,,1,5000,20000,2,2,1500,0,200,99.99999237,120.0000153,199.9999542,4999.999512,2999.999023,100,689109.5,49600,3.99960004,2.666664889,0.001666667
0,5,5,,0,25000,100000,2,2,,0,200,0,15,0,0,0,40,826340.1875,70200,50000,5000000,50000
0,4,5,4,,5000,100000,2,2,,,,599.999939,99.99999237,99.99999237,7796.506836,0,,2642352.5,175000,40000,4000000,50000
0,4,3,1,2,20000,30000,2,2,3500,0,500,199.9999542,99.99999237,99.99999237,4999.999512,0,100,1007160,105000,1.999900005,1.142856816,30000
0,5,5,1,2,6000,100000,2,2,1000,0,200,50,399.9999695,199.9999542,500.0000305,4999.999512,400,921050,87000,2.499875006,4.999995,0.001
0,5,5,5,,0,2000,2,2,2000,1000,100,0,89.43031311,0,1000.000061,0,50,458096.1563,44267,50000,2.49999875,50000
0,5,5,1,2,20000,20000,2,2,4000,2000,200,0,500.0000305,9.056516647,4500.000488,4999.999512,100,611000,120800,2.499875006,1.249999688,0.001
0,4,5,1,1,5000,30000,2,2,3000,2100,100,1999.999878,500.0000305,0,2499.999512,0,200,1009500,166720,3.99960004,1.333332889,50000
4,4,3,1,5,10000,5000,2,2,2000,700,100,1200.000122,300.0000305,50,10000.00293,10000.00293,300,3345014,188100,0.799984,1.999999,0.0003
0,4,5,1,1,250000,250000,2,2,2500,0,100,0,90,15,549.999939,0,200,1770501.875,103400,3.99960004,1.59999936,50000
0,5,5,,0,25000,100000,2,2,2500,0,200,0,99.99999237,99.99999237,1999.999878,0,150,1648025.625,104000,50000,1.9999992,50000
2,3,2,1,5,20000,200000,1,2,2500,1500,100,0,199.9999542,149.9999695,2999.999023,0,300,2845539,199000,0.599988,1.19999952,20000
0,4,5,1,2,20000,150000,2,2,2000,300,100,73.30402374,250.0000305,18,500.0000305,1000.000061,210,2193519,170088,1.999900005,1.999999,0.004999999
0,3,5,1,5,20000,600000,2,2,2000,0,100,399.9999695,70.00001526,99.99999237,2999.999023,1999.999878,100,2584145.5,125000,0.599988,1.49999925,0.0025
3,4,3,1,8,50000,100000,2,2,3000,1000,1000,500.0000305,149.9999695,99.99999237,20000.00391,4999.999512,500,3811264,173810,0.49999375,1.333332889,0.0006
0,5,5,1,3,2000,20000,2,2,1000,0,300,500.0000305,199.9999542,99.99999237,2999.999023,2999.999023,200,1042540.875,48524,1.666611113,4.999995,0.001666667
0,5,6,5,0,0,20000,2,2,1200,0,10,0,14.47902679,149.9999695,9.021923065,0,100,2081268.625,10220,50000,4.166663194,60000
0,4,5,5,0,80000,40000,2,2,1300,0,200,10.00000095,50,20.00000191,2999.999023,0,30,1803816.5,65718,40000,3.07692071,50000
0,2,5,1,2,20000,20000,2,2,5000,3500,150,800.0001221,1000.000061,130.0000153,10000.00293,0,300,1799542.875,110838,0.999950002,0.39999992,50000
0,3,5,1,0,100000,100000,2,2,1500,225,100,0,199.9999542,18,1999.999878,0,500,1446162.625,117011,30000,1.999998667,50000
0,2,5,1,10,1000000,200000,2,2,4000,3000,1000,2499.999512,300.0000305,505.999939,20000.00391,20000.00391,1000,3557064.25,226322,0.199998,0.499999875,0.00025
0,2,3,,3,10000,100000,2,2,1500,200,200,0,599.999939,300.0000305,7000.000977,4999.999512,200,1600000,145000,0.666644445,1.333332444,0.0006
0,3,3,1,10,15000,50000,2,2,1500,500,100,7499.999023,149.9999695,99.99999237,4999.999512,2999.999023,350,3797448,40320,0.299997,1.999998667,0.001
0,5,5,1,5,20000,10000,2,2,1500,500,500,4999.999512,99.99999237,99.99999237,4999.999512,0,300,1173500,28360,0.99998,3.333331111,50000
2,3,5,1,5,60000,50000,2,2,3000,500,300,500.0000305,199.9999542,199.9999542,2999.999023,1000.000061,250,2548800,300100,0.599988,0.999999667,0.004999999
1,3,4,1,,,80000,2,2,1500,1000,,399.9999695,149.9999695,149.9999695,1351.364746,0,100,5597602,62800,30000,1.999998667,40000
